"","state.code","age","income","residents","education","metro.size","employed","raw.income","degree","fouryrdegree"
"39584",27,35,225000,4,16,2500000,1,225000,"4-year degree",1
"39585",27,2,225000,4,0,2500000,NA,225000,"no 4-year degree",0
"39586",27,0,225000,4,0,2500000,NA,225000,"no 4-year degree",0
"39587",27,38,121866,4,16,2500000,1,121866,"4-year degree",1
"39588",27,18,121866,4,10,2500000,1,121866,"no 4-year degree",0
"39589",27,16,121866,4,11,2500000,NA,121866,"no 4-year degree",0
"39590",27,44,121866,4,16,2500000,1,121866,"4-year degree",1
"39591",27,72,90432,1,18,2500000,NA,90432,"4-year degree",1
"39592",27,58,91105,2,16,2500000,1,91105,"4-year degree",1
"39593",27,48,91105,2,12,2500000,1,91105,"no 4-year degree",0
"39594",27,78,67868,2,12,2500000,1,67868,"no 4-year degree",0
"39595",27,80,67868,2,12,2500000,NA,67868,"no 4-year degree",0
"39596",27,33,223095,5,16,2500000,1,223095,"4-year degree",1
"39597",27,11,223095,5,0,2500000,NA,223095,"no 4-year degree",0
"39598",27,9,223095,5,0,2500000,NA,223095,"no 4-year degree",0
"39599",27,9,223095,5,0,2500000,NA,223095,"no 4-year degree",0
"39600",27,49,223095,5,16,2500000,1,223095,"4-year degree",1
"39601",27,54,217536,6,16,2500000,1,217536,"4-year degree",1
"39602",27,54,217536,6,16,2500000,1,217536,"4-year degree",1
"39603",27,21,217536,6,13,2500000,NA,217536,"no 4-year degree",0
"39604",27,19,217536,6,13,2500000,NA,217536,"no 4-year degree",0
"39605",27,16,217536,6,10,2500000,NA,217536,"no 4-year degree",0
"39606",27,14,217536,6,0,2500000,NA,217536,"no 4-year degree",0
"39607",27,41,52002,4,18,2500000,1,52002,"4-year degree",1
"39608",27,38,52002,4,16,2500000,1,52002,"4-year degree",1
"39609",27,15,52002,4,10,2500000,NA,52002,"no 4-year degree",0
"39610",27,9,52002,4,0,2500000,NA,52002,"no 4-year degree",0
"39611",27,50,226400,6,18,2500000,NA,226400,"4-year degree",1
"39612",27,50,226400,6,20,2500000,1,226400,"4-year degree",1
"39613",27,19,226400,6,13,2500000,NA,226400,"no 4-year degree",0
"39614",27,12,226400,6,0,2500000,NA,226400,"no 4-year degree",0
"39615",27,10,226400,6,0,2500000,NA,226400,"no 4-year degree",0
"39616",27,7,226400,6,0,2500000,NA,226400,"no 4-year degree",0
"39617",27,35,26202,5,13,2500000,1,26202,"no 4-year degree",0
"39618",27,11,26202,5,0,2500000,NA,26202,"no 4-year degree",0
"39619",27,8,26202,5,0,2500000,NA,26202,"no 4-year degree",0
"39620",27,6,26202,5,0,2500000,NA,26202,"no 4-year degree",0
"39621",27,2,26202,5,0,2500000,NA,26202,"no 4-year degree",0
"39622",27,37,180000,5,18,2500000,NA,180000,"4-year degree",1
"39623",27,37,180000,5,18,2500000,1,180000,"4-year degree",1
"39624",27,4,180000,5,0,2500000,NA,180000,"no 4-year degree",0
"39625",27,1,180000,5,0,2500000,NA,180000,"no 4-year degree",0
"39626",27,0,180000,5,0,2500000,NA,180000,"no 4-year degree",0
"39627",27,56,159408,1,20,2500000,1,159408,"4-year degree",1
"39628",27,46,258871,3,18,2500000,1,258871,"4-year degree",1
"39629",27,51,258871,3,14,2500000,0,258871,"no 4-year degree",0
"39630",27,12,258871,3,0,2500000,NA,258871,"no 4-year degree",0
"39631",27,42,158338,4,13,2500000,1,158338,"no 4-year degree",0
"39632",27,44,158338,4,13,2500000,NA,158338,"no 4-year degree",0
"39633",27,7,158338,4,0,2500000,NA,158338,"no 4-year degree",0
"39634",27,6,158338,4,0,2500000,NA,158338,"no 4-year degree",0
"39635",27,38,158338,4,14,2500000,NA,158338,"no 4-year degree",0
"39636",27,36,158338,4,13,2500000,1,158338,"no 4-year degree",0
"39637",27,9,158338,4,0,2500000,NA,158338,"no 4-year degree",0
"39638",27,7,158338,4,0,2500000,NA,158338,"no 4-year degree",0
"39639",27,58,63982,2,14,2500000,1,63982,"no 4-year degree",0
"39640",27,58,63982,2,8,2500000,NA,63982,"no 4-year degree",0
"39641",27,69,52127,2,14,2500000,NA,52127,"no 4-year degree",0
"39642",27,62,52127,2,12,2500000,1,52127,"no 4-year degree",0
"39643",27,74,50606,1,14,2500000,NA,50606,"no 4-year degree",0
"39644",27,74,40078,2,14,2500000,NA,40078,"no 4-year degree",0
"39645",27,23,40078,2,14,2500000,NA,40078,"no 4-year degree",0
"39646",27,73,85951,2,14,2500000,NA,85951,"no 4-year degree",0
"39647",27,71,85951,2,13,2500000,1,85951,"no 4-year degree",0
"39648",27,42,66445,2,16,2500000,1,66445,"4-year degree",1
"39649",27,52,66445,2,12,2500000,1,66445,"no 4-year degree",0
"39650",27,75,45012,1,16,2500000,NA,45012,"4-year degree",1
"39651",27,43,106106,2,13,2500000,1,106106,"no 4-year degree",0
"39652",27,18,106106,2,11,2500000,1,106106,"no 4-year degree",0
"39653",27,44,105991,5,14,2500000,1,105991,"no 4-year degree",0
"39654",27,46,105991,5,14,2500000,1,105991,"no 4-year degree",0
"39655",27,18,105991,5,13,2500000,NA,105991,"no 4-year degree",0
"39656",27,13,105991,5,0,2500000,NA,105991,"no 4-year degree",0
"39657",27,12,105991,5,0,2500000,NA,105991,"no 4-year degree",0
"39658",27,44,323311,5,16,2500000,1,323311,"4-year degree",1
"39659",27,44,323311,5,16,2500000,1,323311,"4-year degree",1
"39660",27,16,323311,5,9,2500000,NA,323311,"no 4-year degree",0
"39661",27,14,323311,5,0,2500000,NA,323311,"no 4-year degree",0
"39662",27,12,323311,5,0,2500000,NA,323311,"no 4-year degree",0
"39663",27,55,221628,3,18,2500000,1,221628,"4-year degree",1
"39664",27,53,221628,3,18,2500000,1,221628,"4-year degree",1
"39665",27,36,221628,3,18,2500000,1,221628,"4-year degree",1
"39666",27,48,85000,2,14,2500000,1,85000,"no 4-year degree",0
"39667",27,20,85000,2,12,2500000,NA,85000,"no 4-year degree",0
"39668",27,62,72638,2,13,2500000,1,72638,"no 4-year degree",0
"39669",27,55,72638,2,18,2500000,1,72638,"4-year degree",1
"39670",27,33,84010,3,16,2500000,1,84010,"4-year degree",1
"39671",27,35,84010,3,12,2500000,1,84010,"no 4-year degree",0
"39672",27,1,84010,3,0,2500000,NA,84010,"no 4-year degree",0
"39673",27,65,104500,2,12,2500000,NA,104500,"no 4-year degree",0
"39674",27,62,104500,2,12,2500000,1,104500,"no 4-year degree",0
"39675",27,54,216592,4,18,2500000,1,216592,"4-year degree",1
"39676",27,58,216592,4,16,2500000,1,216592,"4-year degree",1
"39677",27,17,216592,4,11,2500000,1,216592,"no 4-year degree",0
"39678",27,17,216592,4,11,2500000,NA,216592,"no 4-year degree",0
"39679",27,78,114584,1,12,0,NA,114584,"no 4-year degree",0
"39680",27,70,100503,2,14,0,1,100503,"no 4-year degree",0
"39681",27,75,100503,2,16,0,NA,100503,"4-year degree",1
"39682",27,80,51621,1,12,0,NA,51621,"no 4-year degree",0
"39683",27,48,46500,2,13,0,1,46500,"no 4-year degree",0
"39684",27,24,46500,2,12,0,1,46500,"no 4-year degree",0
"39685",27,60,617900,2,16,0,NA,617900,"4-year degree",1
"39686",27,57,617900,2,18,0,1,617900,"4-year degree",1
"39687",27,85,29982,1,8,0,NA,29982,"no 4-year degree",0
"39688",27,74,85676,1,16,0,NA,85676,"4-year degree",1
"39689",27,80,13784,1,8,0,NA,13784,"no 4-year degree",0
"39690",27,54,70002,1,14,0,1,70002,"no 4-year degree",0
"39691",27,49,16884,1,12,0,NA,16884,"no 4-year degree",0
"39692",27,64,94100,2,16,0,1,94100,"4-year degree",1
"39693",27,71,94100,2,14,0,NA,94100,"no 4-year degree",0
"39694",27,51,147000,2,18,0,1,147000,"4-year degree",1
"39695",27,56,147000,2,14,0,1,147000,"no 4-year degree",0
"39696",27,49,307625,1,12,0,1,307625,"no 4-year degree",0
"39697",27,68,68444,4,12,0,1,68444,"no 4-year degree",0
"39698",27,69,68444,4,10,0,NA,68444,"no 4-year degree",0
"39699",27,38,68444,4,12,0,1,68444,"no 4-year degree",0
"39700",27,2,68444,4,0,0,NA,68444,"no 4-year degree",0
"39701",27,72,81831,2,13,0,1,81831,"no 4-year degree",0
"39702",27,65,81831,2,16,0,1,81831,"4-year degree",1
"39703",27,72,11422,1,12,0,NA,11422,"no 4-year degree",0
"39704",27,34,68302,8,12,0,1,68302,"no 4-year degree",0
"39705",27,34,68302,8,13,0,NA,68302,"no 4-year degree",0
"39706",27,13,68302,8,0,0,NA,68302,"no 4-year degree",0
"39707",27,11,68302,8,0,0,NA,68302,"no 4-year degree",0
"39708",27,9,68302,8,0,0,NA,68302,"no 4-year degree",0
"39709",27,6,68302,8,0,0,NA,68302,"no 4-year degree",0
"39710",27,2,68302,8,0,0,NA,68302,"no 4-year degree",0
"39711",27,0,68302,8,0,0,NA,68302,"no 4-year degree",0
"39712",27,46,72006,6,16,0,1,72006,"4-year degree",1
"39713",27,46,72006,6,16,0,1,72006,"4-year degree",1
"39714",27,24,72006,6,12,0,NA,72006,"no 4-year degree",0
"39715",27,24,72006,6,11,0,NA,72006,"no 4-year degree",0
"39716",27,14,72006,6,0,0,NA,72006,"no 4-year degree",0
"39717",27,1,72006,6,0,0,NA,72006,"no 4-year degree",0
"39718",27,18,60000,1,12,0,1,60000,"no 4-year degree",0
"39719",27,80,15462,1,14,0,NA,15462,"no 4-year degree",0
"39720",27,49,56529,2,13,0,NA,56529,"no 4-year degree",0
"39721",27,25,56529,2,13,0,1,56529,"no 4-year degree",0
"39722",27,59,77480,4,16,0,1,77480,"4-year degree",1
"39723",27,56,77480,4,16,0,1,77480,"4-year degree",1
"39724",27,17,77480,4,11,0,NA,77480,"no 4-year degree",0
"39725",27,14,77480,4,0,0,NA,77480,"no 4-year degree",0
"39726",27,37,159510,3,16,0,1,159510,"4-year degree",1
"39727",27,36,159510,3,14,0,1,159510,"no 4-year degree",0
"39728",27,8,159510,3,0,0,NA,159510,"no 4-year degree",0
"39729",27,53,6818,1,6,0,NA,6818,"no 4-year degree",0
"39730",27,56,116578,2,14,0,1,116578,"no 4-year degree",0
"39731",27,53,116578,2,16,0,1,116578,"4-year degree",1
"39732",27,41,25000,1,13,0,1,25000,"no 4-year degree",0
"39733",27,74,120983,2,12,0,1,120983,"no 4-year degree",0
"39734",27,70,120983,2,14,0,1,120983,"no 4-year degree",0
"39735",27,62,112940,3,16,0,NA,112940,"4-year degree",1
"39736",27,65,112940,3,14,0,NA,112940,"no 4-year degree",0
"39737",27,36,112940,3,11,0,1,112940,"no 4-year degree",0
"39738",27,30,76751,1,16,0,1,76751,"4-year degree",1
"39739",27,62,341115,2,14,0,1,341115,"no 4-year degree",0
"39740",27,29,341115,2,12,0,1,341115,"no 4-year degree",0
"39741",27,80,55086,1,14,0,NA,55086,"no 4-year degree",0
"39742",27,73,30921,2,16,0,1,30921,"4-year degree",1
"39743",27,72,30921,2,13,0,NA,30921,"no 4-year degree",0
"39744",27,28,114091,3,13,0,1,114091,"no 4-year degree",0
"39745",27,30,114091,3,13,0,1,114091,"no 4-year degree",0
"39746",27,2,114091,3,0,0,NA,114091,"no 4-year degree",0
"39747",27,60,78749,2,12,0,1,78749,"no 4-year degree",0
"39748",27,59,78749,2,13,0,1,78749,"no 4-year degree",0
"39749",27,58,13929,2,14,0,NA,13929,"no 4-year degree",0
"39750",27,62,13929,2,12,0,NA,13929,"no 4-year degree",0
"39751",27,80,24854,1,12,0,NA,24854,"no 4-year degree",0
"39752",27,28,109220,2,16,0,1,109220,"4-year degree",1
"39753",27,26,109220,2,16,0,1,109220,"4-year degree",1
"39754",27,59,56230,1,14,0,0,56230,"no 4-year degree",0
"39755",27,45,116074,3,18,0,1,116074,"4-year degree",1
"39756",27,51,116074,3,16,0,1,116074,"4-year degree",1
"39757",27,14,116074,3,0,0,NA,116074,"no 4-year degree",0
"39758",27,70,45789,1,13,0,0,45789,"no 4-year degree",0
"39759",27,30,102100,3,12,0,1,102100,"no 4-year degree",0
"39760",27,8,102100,3,0,0,NA,102100,"no 4-year degree",0
"39761",27,29,102100,3,12,0,1,102100,"no 4-year degree",0
"39762",27,52,153050,3,16,0,1,153050,"4-year degree",1
"39763",27,53,153050,3,16,0,1,153050,"4-year degree",1
"39764",27,17,153050,3,11,0,NA,153050,"no 4-year degree",0
"39765",27,31,134250,4,14,0,1,134250,"no 4-year degree",0
"39766",27,32,134250,4,14,0,1,134250,"no 4-year degree",0
"39767",27,5,134250,4,0,0,NA,134250,"no 4-year degree",0
"39768",27,3,134250,4,0,0,NA,134250,"no 4-year degree",0
"39769",27,61,75216,3,14,0,1,75216,"no 4-year degree",0
"39770",27,68,75216,3,16,0,1,75216,"4-year degree",1
"39771",27,24,75216,3,16,0,1,75216,"4-year degree",1
"39772",27,63,91570,4,12,0,NA,91570,"no 4-year degree",0
"39773",27,70,91570,4,12,0,NA,91570,"no 4-year degree",0
"39774",27,40,91570,4,12,0,0,91570,"no 4-year degree",0
"39775",27,18,91570,4,9,0,0,91570,"no 4-year degree",0
"39776",27,61,158350,2,16,0,1,158350,"4-year degree",1
"39777",27,59,158350,2,14,0,1,158350,"no 4-year degree",0
"39778",27,46,36003,1,12,0,1,36003,"no 4-year degree",0
"39779",27,75,68482,2,14,0,NA,68482,"no 4-year degree",0
"39780",27,50,68482,2,14,0,0,68482,"no 4-year degree",0
"39781",27,52,133353,1,18,0,1,133353,"4-year degree",1
"39782",27,38,116604,2,12,0,1,116604,"no 4-year degree",0
"39783",27,39,116604,2,12,0,1,116604,"no 4-year degree",0
"39784",27,80,14403,1,8,0,NA,14403,"no 4-year degree",0
"39785",27,56,182901,1,16,0,1,182901,"4-year degree",1
"39786",27,50,112696,4,13,0,1,112696,"no 4-year degree",0
"39787",27,44,112696,4,12,0,1,112696,"no 4-year degree",0
"39788",27,14,112696,4,0,0,NA,112696,"no 4-year degree",0
"39789",27,13,112696,4,0,0,NA,112696,"no 4-year degree",0
"39790",27,34,107400,6,13,0,1,107400,"no 4-year degree",0
"39791",27,1,107400,6,0,0,NA,107400,"no 4-year degree",0
"39792",27,35,107400,6,14,0,1,107400,"no 4-year degree",0
"39793",27,15,107400,6,8,0,NA,107400,"no 4-year degree",0
"39794",27,12,107400,6,0,0,NA,107400,"no 4-year degree",0
"39795",27,11,107400,6,0,0,NA,107400,"no 4-year degree",0
"39796",27,37,110860,3,14,0,1,110860,"no 4-year degree",0
"39797",27,37,110860,3,16,0,NA,110860,"4-year degree",1
"39798",27,12,110860,3,0,0,NA,110860,"no 4-year degree",0
"39799",27,36,34060,2,14,0,1,34060,"no 4-year degree",0
"39800",27,5,34060,2,0,0,NA,34060,"no 4-year degree",0
"39801",27,43,201717,4,14,0,1,201717,"no 4-year degree",0
"39802",27,50,201717,4,14,0,1,201717,"no 4-year degree",0
"39803",27,16,201717,4,10,0,1,201717,"no 4-year degree",0
"39804",27,11,201717,4,0,0,NA,201717,"no 4-year degree",0
"39805",27,49,54610,3,12,0,1,54610,"no 4-year degree",0
"39806",27,46,54610,3,12,0,1,54610,"no 4-year degree",0
"39807",27,5,54610,3,0,0,NA,54610,"no 4-year degree",0
"39808",27,47,162908,4,13,0,1,162908,"no 4-year degree",0
"39809",27,48,162908,4,12,0,1,162908,"no 4-year degree",0
"39810",27,17,162908,4,12,0,1,162908,"no 4-year degree",0
"39811",27,15,162908,4,9,0,1,162908,"no 4-year degree",0
"39812",27,40,339250,4,14,0,1,339250,"no 4-year degree",0
"39813",27,45,339250,4,18,0,1,339250,"4-year degree",1
"39814",27,18,339250,4,13,0,1,339250,"no 4-year degree",0
"39815",27,15,339250,4,9,0,NA,339250,"no 4-year degree",0
"39816",27,53,301901,4,20,0,1,301901,"4-year degree",1
"39817",27,53,301901,4,18,0,NA,301901,"4-year degree",1
"39818",27,21,301901,4,13,0,1,301901,"no 4-year degree",0
"39819",27,17,301901,4,10,0,1,301901,"no 4-year degree",0
"39820",27,75,93410,2,14,0,NA,93410,"no 4-year degree",0
"39821",27,42,93410,2,18,0,1,93410,"4-year degree",1
"39822",27,26,71501,2,16,0,1,71501,"4-year degree",1
"39823",27,28,71501,2,14,0,1,71501,"no 4-year degree",0
"39824",27,61,125003,2,14,0,NA,125003,"no 4-year degree",0
"39825",27,59,125003,2,14,0,1,125003,"no 4-year degree",0
"39826",27,26,63001,1,14,0,1,63001,"no 4-year degree",0
"39827",27,44,127573,5,16,0,1,127573,"4-year degree",1
"39828",27,42,127573,5,14,0,1,127573,"no 4-year degree",0
"39829",27,17,127573,5,10,0,NA,127573,"no 4-year degree",0
"39830",27,16,127573,5,9,0,NA,127573,"no 4-year degree",0
"39831",27,12,127573,5,0,0,NA,127573,"no 4-year degree",0
"39832",27,48,201006,5,16,0,1,201006,"4-year degree",1
"39833",27,56,201006,5,16,0,1,201006,"4-year degree",1
"39834",27,13,201006,5,0,0,NA,201006,"no 4-year degree",0
"39835",27,12,201006,5,0,0,NA,201006,"no 4-year degree",0
"39836",27,11,201006,5,0,0,NA,201006,"no 4-year degree",0
"39837",27,25,81007,2,16,0,1,81007,"4-year degree",1
"39838",27,23,81007,2,13,0,1,81007,"no 4-year degree",0
"39839",27,27,89681,2,14,0,1,89681,"no 4-year degree",0
"39840",27,24,89681,2,18,0,1,89681,"4-year degree",1
"39841",27,61,30000,1,14,0,1,30000,"no 4-year degree",0
"39842",27,54,152056,3,14,0,1,152056,"no 4-year degree",0
"39843",27,54,152056,3,14,0,1,152056,"no 4-year degree",0
"39844",27,19,152056,3,12,0,NA,152056,"no 4-year degree",0
"39845",27,47,82791,3,20,0,1,82791,"4-year degree",1
"39846",27,13,82791,3,0,0,NA,82791,"no 4-year degree",0
"39847",27,10,82791,3,0,0,NA,82791,"no 4-year degree",0
"39848",27,50,198112,2,16,0,1,198112,"4-year degree",1
"39849",27,56,198112,2,16,0,1,198112,"4-year degree",1
"39850",27,80,19024,1,13,0,NA,19024,"no 4-year degree",0
"39851",27,58,128743,2,16,0,1,128743,"4-year degree",1
"39852",27,65,128743,2,14,0,1,128743,"no 4-year degree",0
"39853",27,22,51252,3,13,0,NA,51252,"no 4-year degree",0
"39854",27,0,51252,3,0,0,NA,51252,"no 4-year degree",0
"39855",27,28,51252,3,14,0,1,51252,"no 4-year degree",0
"39856",27,47,29388,1,14,0,1,29388,"no 4-year degree",0
"39857",27,51,16517,1,12,0,1,16517,"no 4-year degree",0
"39858",27,52,111660,4,12,0,1,111660,"no 4-year degree",0
"39859",27,50,111660,4,12,0,0,111660,"no 4-year degree",0
"39860",27,21,111660,4,13,0,1,111660,"no 4-year degree",0
"39861",27,15,111660,4,8,0,NA,111660,"no 4-year degree",0
"39862",27,73,76876,2,14,0,NA,76876,"no 4-year degree",0
"39863",27,66,76876,2,16,0,NA,76876,"4-year degree",1
"39864",27,73,10095,1,20,0,NA,10095,"4-year degree",1
"39865",27,56,186008,4,14,0,1,186008,"no 4-year degree",0
"39866",27,59,186008,4,14,0,1,186008,"no 4-year degree",0
"39867",27,31,186008,4,14,0,1,186008,"no 4-year degree",0
"39868",27,28,186008,4,12,0,1,186008,"no 4-year degree",0
"39869",27,75,36926,1,13,0,NA,36926,"no 4-year degree",0
"39870",27,85,29100,2,8,0,NA,29100,"no 4-year degree",0
"39871",27,85,29100,2,8,0,NA,29100,"no 4-year degree",0
"39872",27,40,126550,5,13,0,1,126550,"no 4-year degree",0
"39873",27,14,126550,5,0,0,NA,126550,"no 4-year degree",0
"39874",27,50,126550,5,20,0,1,126550,"4-year degree",1
"39875",27,17,126550,5,10,0,1,126550,"no 4-year degree",0
"39876",27,14,126550,5,0,0,NA,126550,"no 4-year degree",0
"39877",27,70,54904,2,14,0,NA,54904,"no 4-year degree",0
"39878",27,62,54904,2,14,0,1,54904,"no 4-year degree",0
"39879",27,78,14750,1,13,0,NA,14750,"no 4-year degree",0
"39880",27,71,7200,1,8,0,NA,7200,"no 4-year degree",0
"39881",27,43,88159,2,16,0,1,88159,"4-year degree",1
"39882",27,39,88159,2,18,0,1,88159,"4-year degree",1
"39883",27,45,75058,3,12,0,1,75058,"no 4-year degree",0
"39884",27,11,75058,3,0,0,NA,75058,"no 4-year degree",0
"39885",27,8,75058,3,0,0,NA,75058,"no 4-year degree",0
"39886",27,80,171085,2,20,0,NA,171085,"4-year degree",1
"39887",27,80,171085,2,16,0,NA,171085,"4-year degree",1
"39888",27,85,318418,3,14,0,1,318418,"no 4-year degree",0
"39889",27,85,318418,3,13,0,1,318418,"no 4-year degree",0
"39890",27,15,318418,3,10,0,NA,318418,"no 4-year degree",0
"39891",27,60,65503,1,16,0,1,65503,"4-year degree",1
"39892",27,41,160000,2,11,0,1,160000,"no 4-year degree",0
"39893",27,42,160000,2,11,0,1,160000,"no 4-year degree",0
"39894",27,38,46002,3,14,0,1,46002,"no 4-year degree",0
"39895",27,44,46002,3,14,0,1,46002,"no 4-year degree",0
"39896",27,15,46002,3,9,0,NA,46002,"no 4-year degree",0
"39897",27,43,166506,4,14,0,1,166506,"no 4-year degree",0
"39898",27,44,166506,4,14,0,1,166506,"no 4-year degree",0
"39899",27,14,166506,4,0,0,NA,166506,"no 4-year degree",0
"39900",27,11,166506,4,0,0,NA,166506,"no 4-year degree",0
"39901",27,49,65505,4,13,0,1,65505,"no 4-year degree",0
"39902",27,41,65505,4,12,0,1,65505,"no 4-year degree",0
"39903",27,12,65505,4,0,0,NA,65505,"no 4-year degree",0
"39904",27,6,65505,4,0,0,NA,65505,"no 4-year degree",0
"39905",27,43,123661,4,12,0,1,123661,"no 4-year degree",0
"39906",27,36,123661,4,16,0,1,123661,"4-year degree",1
"39907",27,8,123661,4,0,0,NA,123661,"no 4-year degree",0
"39908",27,4,123661,4,0,0,NA,123661,"no 4-year degree",0
"39909",27,76,35964,2,12,0,NA,35964,"no 4-year degree",0
"39910",27,77,35964,2,12,0,NA,35964,"no 4-year degree",0
"39911",27,73,40464,2,12,0,NA,40464,"no 4-year degree",0
"39912",27,67,40464,2,12,0,NA,40464,"no 4-year degree",0
"39913",27,63,102085,3,12,0,NA,102085,"no 4-year degree",0
"39914",27,66,102085,3,12,0,1,102085,"no 4-year degree",0
"39915",27,38,102085,3,12,0,1,102085,"no 4-year degree",0
"39916",27,48,79200,5,11,0,1,79200,"no 4-year degree",0
"39917",27,20,79200,5,12,0,NA,79200,"no 4-year degree",0
"39918",27,19,79200,5,12,0,NA,79200,"no 4-year degree",0
"39919",27,16,79200,5,8,0,NA,79200,"no 4-year degree",0
"39920",27,12,79200,5,0,0,NA,79200,"no 4-year degree",0
"39921",27,79,63765,2,18,0,NA,63765,"4-year degree",1
"39922",27,80,63765,2,14,0,NA,63765,"no 4-year degree",0
"39923",27,70,58844,2,18,0,NA,58844,"4-year degree",1
"39924",27,68,58844,2,14,0,NA,58844,"no 4-year degree",0
"39925",27,48,72550,5,16,0,1,72550,"4-year degree",1
"39926",27,46,72550,5,14,0,NA,72550,"no 4-year degree",0
"39927",27,19,72550,5,12,0,NA,72550,"no 4-year degree",0
"39928",27,17,72550,5,11,0,1,72550,"no 4-year degree",0
"39929",27,14,72550,5,0,0,NA,72550,"no 4-year degree",0
"39930",27,63,200300,1,12,0,NA,200300,"no 4-year degree",0
"39931",27,38,62621,5,4,0,NA,62621,"no 4-year degree",0
"39932",27,34,62621,5,8,0,1,62621,"no 4-year degree",0
"39933",27,11,62621,5,0,0,NA,62621,"no 4-year degree",0
"39934",27,3,62621,5,0,0,NA,62621,"no 4-year degree",0
"39935",27,42,62621,5,4,0,NA,62621,"no 4-year degree",0
"39936",27,42,55000,4,12,0,1,55000,"no 4-year degree",0
"39937",27,38,55000,4,12,0,1,55000,"no 4-year degree",0
"39938",27,16,55000,4,10,0,NA,55000,"no 4-year degree",0
"39939",27,8,55000,4,0,0,NA,55000,"no 4-year degree",0
"39940",27,45,110040,2,18,0,1,110040,"4-year degree",1
"39941",27,60,110040,2,16,0,1,110040,"4-year degree",1
"39942",27,43,40200,5,13,0,1,40200,"no 4-year degree",0
"39943",27,43,40200,5,16,0,1,40200,"4-year degree",1
"39944",27,13,40200,5,0,0,NA,40200,"no 4-year degree",0
"39945",27,8,40200,5,0,0,NA,40200,"no 4-year degree",0
"39946",27,7,40200,5,0,0,NA,40200,"no 4-year degree",0
"39947",27,77,7548,1,11,0,NA,7548,"no 4-year degree",0
"39948",27,64,55100,2,14,0,1,55100,"no 4-year degree",0
"39949",27,59,55100,2,12,0,1,55100,"no 4-year degree",0
"39950",27,64,112750,2,12,0,1,112750,"no 4-year degree",0
"39951",27,61,112750,2,12,0,1,112750,"no 4-year degree",0
"39952",27,69,28095,1,14,0,NA,28095,"no 4-year degree",0
"39953",27,39,40000,5,16,0,NA,40000,"4-year degree",1
"39954",27,46,40000,5,16,0,1,40000,"4-year degree",1
"39955",27,13,40000,5,0,0,NA,40000,"no 4-year degree",0
"39956",27,10,40000,5,0,0,NA,40000,"no 4-year degree",0
"39957",27,4,40000,5,0,0,NA,40000,"no 4-year degree",0
"39958",27,39,153100,4,16,0,1,153100,"4-year degree",1
"39959",27,40,153100,4,14,0,1,153100,"no 4-year degree",0
"39960",27,17,153100,4,11,0,1,153100,"no 4-year degree",0
"39961",27,14,153100,4,0,0,NA,153100,"no 4-year degree",0
"39962",27,58,15372,1,12,0,1,15372,"no 4-year degree",0
"39963",27,48,45000,1,12,0,1,45000,"no 4-year degree",0
"39964",27,50,42000,1,12,0,NA,42000,"no 4-year degree",0
"39965",27,48,120000,4,12,0,1,120000,"no 4-year degree",0
"39966",27,48,120000,4,12,0,1,120000,"no 4-year degree",0
"39967",27,15,120000,4,9,0,NA,120000,"no 4-year degree",0
"39968",27,12,120000,4,0,0,NA,120000,"no 4-year degree",0
"39969",19,63,43999,2,12,0,1,43999,"no 4-year degree",0
"39970",19,63,43999,2,12,0,1,43999,"no 4-year degree",0
"39971",19,23,210010,1,16,0,1,210010,"4-year degree",1
"39972",19,58,35012,1,12,0,1,35012,"no 4-year degree",0
"39973",19,72,21057,1,14,0,NA,21057,"no 4-year degree",0
"39974",19,75,99059,2,12,0,1,99059,"no 4-year degree",0
"39975",19,73,99059,2,12,0,NA,99059,"no 4-year degree",0
"39976",19,75,25810,1,16,0,NA,25810,"4-year degree",1
"39977",19,22,70201,2,12,0,1,70201,"no 4-year degree",0
"39978",19,22,70201,2,12,0,1,70201,"no 4-year degree",0
"39979",19,67,133781,2,13,0,1,133781,"no 4-year degree",0
"39980",19,60,133781,2,18,0,1,133781,"4-year degree",1
"39981",19,36,35053,1,16,0,1,35053,"4-year degree",1
"39982",19,44,45060,3,16,0,1,45060,"4-year degree",1
"39983",19,14,45060,3,0,0,NA,45060,"no 4-year degree",0
"39984",19,9,45060,3,0,0,NA,45060,"no 4-year degree",0
"39985",19,45,127069,4,13,0,1,127069,"no 4-year degree",0
"39986",19,45,127069,4,14,0,1,127069,"no 4-year degree",0
"39987",19,12,127069,4,0,0,NA,127069,"no 4-year degree",0
"39988",19,10,127069,4,0,0,NA,127069,"no 4-year degree",0
"39989",19,62,80022,2,13,0,1,80022,"no 4-year degree",0
"39990",19,21,80022,2,13,0,NA,80022,"no 4-year degree",0
"39991",19,60,20202,1,14,0,NA,20202,"no 4-year degree",0
"39992",19,41,148404,5,14,0,1,148404,"no 4-year degree",0
"39993",19,41,148404,5,14,0,1,148404,"no 4-year degree",0
"39994",19,17,148404,5,10,0,1,148404,"no 4-year degree",0
"39995",19,14,148404,5,0,0,NA,148404,"no 4-year degree",0
"39996",19,8,148404,5,0,0,NA,148404,"no 4-year degree",0
"39997",19,54,46300,10,13,0,NA,46300,"no 4-year degree",0
"39998",19,26,46300,10,12,0,NA,46300,"no 4-year degree",0
"39999",19,7,46300,10,0,0,NA,46300,"no 4-year degree",0
