"","state.code","age","income","residents","education.code","education","metro.size","degree"
"61541",54,50,201535,3,44,18,0,"4-year degree"
"61542",54,51,201535,3,43,16,0,"4-year degree"
"61543",54,20,201535,3,40,13,0,"no 4-year degree"
"61544",54,72,15564,1,39,12,0,"no 4-year degree"
"61545",54,60,77349,2,44,18,0,"4-year degree"
"61546",54,60,77349,2,41,14,0,"no 4-year degree"
"61547",54,74,32634,1,39,12,0,"no 4-year degree"
"61548",54,66,208170,5,43,16,0,"4-year degree"
"61549",54,64,208170,5,39,12,0,"no 4-year degree"
"61550",54,59,208170,5,39,12,0,"no 4-year degree"
"61551",54,7,208170,5,0,0,0,"no 4-year degree"
"61552",54,6,208170,5,0,0,0,"no 4-year degree"
"61553",54,71,93325,2,40,13,0,"no 4-year degree"
"61554",54,71,93325,2,39,12,0,"no 4-year degree"
"61555",54,40,123501,4,43,16,0,"4-year degree"
"61556",54,46,123501,4,39,12,0,"no 4-year degree"
"61557",54,16,123501,4,36,10,0,"no 4-year degree"
"61558",54,12,123501,4,0,0,0,"no 4-year degree"
"61559",54,85,27242,2,39,12,0,"no 4-year degree"
"61560",54,75,27242,2,39,12,0,"no 4-year degree"
"61561",54,51,122001,4,39,12,0,"no 4-year degree"
"61562",54,53,122001,4,40,13,0,"no 4-year degree"
"61563",54,24,122001,4,43,16,0,"4-year degree"
"61564",54,20,122001,4,40,13,0,"no 4-year degree"
"61565",54,25,72100,3,39,12,0,"no 4-year degree"
"61566",54,5,72100,3,0,0,0,"no 4-year degree"
"61567",54,21,72100,3,39,12,0,"no 4-year degree"
"61568",54,60,2500,2,40,13,0,"no 4-year degree"
"61569",54,23,2500,2,39,12,0,"no 4-year degree"
"61570",54,85,21481,1,39,12,0,"no 4-year degree"
"61571",54,29,50022,2,38,11,0,"no 4-year degree"
"61572",54,23,50022,2,39,12,0,"no 4-year degree"
"61573",54,85,47952,2,40,13,0,"no 4-year degree"
"61574",54,59,47952,2,43,16,0,"4-year degree"
"61575",54,61,14136,2,41,14,0,"no 4-year degree"
"61576",54,60,14136,2,39,12,0,"no 4-year degree"
"61577",54,75,166804,2,44,18,0,"4-year degree"
"61578",54,75,166804,2,44,18,0,"4-year degree"
"61579",54,49,177419,3,43,16,0,"4-year degree"
"61580",54,52,177419,3,44,18,0,"4-year degree"
"61581",54,16,177419,3,37,11,0,"no 4-year degree"
"61582",54,36,76012,1,43,16,0,"4-year degree"
"61583",54,66,32646,2,39,12,0,"no 4-year degree"
"61584",54,72,32646,2,39,12,0,"no 4-year degree"
"61585",54,80,30000,2,39,12,0,"no 4-year degree"
"61586",54,57,30000,2,39,12,0,"no 4-year degree"
"61587",54,34,88000,5,40,13,0,"no 4-year degree"
"61588",54,38,88000,5,39,12,0,"no 4-year degree"
"61589",54,13,88000,5,0,0,0,"no 4-year degree"
"61590",54,11,88000,5,0,0,0,"no 4-year degree"
"61591",54,8,88000,5,0,0,0,"no 4-year degree"
"61592",54,24,17500,2,39,12,0,"no 4-year degree"
"61593",54,2,17500,2,0,0,0,"no 4-year degree"
"61594",54,19,65419,4,39,12,0,"no 4-year degree"
"61595",54,21,65419,4,39,12,0,"no 4-year degree"
"61596",54,20,65419,4,39,12,0,"no 4-year degree"
"61597",54,19,65419,4,39,12,0,"no 4-year degree"
"61598",54,60,34392,1,42,14,0,"no 4-year degree"
"61599",54,48,120440,4,40,13,0,"no 4-year degree"
"61600",54,52,120440,4,39,12,0,"no 4-year degree"
"61601",54,20,120440,4,40,13,0,"no 4-year degree"
"61602",54,16,120440,4,35,9,0,"no 4-year degree"
"61603",54,69,272770,4,40,13,0,"no 4-year degree"
"61604",54,69,272770,4,44,18,0,"4-year degree"
"61605",54,36,272770,4,39,12,0,"no 4-year degree"
"61606",54,29,272770,4,43,16,0,"4-year degree"
"61607",54,65,90858,2,43,16,0,"4-year degree"
"61608",54,64,90858,2,41,14,0,"no 4-year degree"
"61609",54,20,36702,2,39,12,0,"no 4-year degree"
"61610",54,2,36702,2,0,0,0,"no 4-year degree"
"61611",54,30,83030,2,41,14,0,"no 4-year degree"
"61612",54,25,83030,2,41,14,0,"no 4-year degree"
"61613",54,37,35505,1,43,16,0,"4-year degree"
"61614",54,75,152887,6,46,20,0,"4-year degree"
"61615",54,42,152887,6,44,18,0,"4-year degree"
"61616",54,49,152887,6,43,16,0,"4-year degree"
"61617",54,14,152887,6,0,0,0,"no 4-year degree"
"61618",54,11,152887,6,0,0,0,"no 4-year degree"
"61619",54,7,152887,6,0,0,0,"no 4-year degree"
"61620",54,60,32652,2,39,12,0,"no 4-year degree"
"61621",54,71,32652,2,39,12,0,"no 4-year degree"
"61622",54,39,107396,4,44,18,0,"4-year degree"
"61623",54,14,107396,4,0,0,0,"no 4-year degree"
"61624",54,12,107396,4,0,0,0,"no 4-year degree"
"61625",54,11,107396,4,0,0,0,"no 4-year degree"
"61626",54,80,20043,2,39,12,0,"no 4-year degree"
"61627",54,78,20043,2,37,11,0,"no 4-year degree"
"61628",54,33,174302,3,42,14,0,"no 4-year degree"
"61629",54,30,174302,3,43,16,0,"4-year degree"
"61630",54,3,174302,3,0,0,0,"no 4-year degree"
"61631",54,58,1986,1,42,14,0,"no 4-year degree"
"61632",54,30,30005,3,35,9,0,"no 4-year degree"
"61633",54,31,30005,3,39,12,0,"no 4-year degree"
"61634",54,6,30005,3,0,0,0,"no 4-year degree"
"61635",54,65,53078,1,39,12,0,"no 4-year degree"
"61636",54,44,50427,4,43,16,0,"4-year degree"
"61637",54,43,50427,4,43,16,0,"4-year degree"
"61638",54,14,50427,4,0,0,0,"no 4-year degree"
"61639",54,11,50427,4,0,0,0,"no 4-year degree"
"61640",54,45,24524,4,42,14,0,"no 4-year degree"
"61641",54,5,24524,4,0,0,0,"no 4-year degree"
"61642",54,67,24524,4,39,12,0,"no 4-year degree"
"61643",54,33,24524,4,42,14,0,"no 4-year degree"
"61644",54,33,30350,2,39,12,0,"no 4-year degree"
"61645",54,33,30350,2,39,12,0,"no 4-year degree"
"61646",54,75,32711,1,46,20,0,"4-year degree"
"61647",54,29,2000,2,39,12,0,"no 4-year degree"
"61648",54,6,2000,2,0,0,0,"no 4-year degree"
"61649",54,69,103871,4,39,12,0,"no 4-year degree"
"61650",54,46,103871,4,41,14,0,"no 4-year degree"
"61651",54,48,103871,4,41,14,0,"no 4-year degree"
"61652",54,4,103871,4,0,0,0,"no 4-year degree"
"61653",54,32,27021,4,36,10,0,"no 4-year degree"
"61654",54,36,27021,4,39,12,0,"no 4-year degree"
"61655",54,13,27021,4,0,0,0,"no 4-year degree"
"61656",54,7,27021,4,0,0,0,"no 4-year degree"
"61657",54,34,153562,4,44,18,0,"4-year degree"
"61658",54,36,153562,4,42,14,0,"no 4-year degree"
"61659",54,6,153562,4,0,0,0,"no 4-year degree"
"61660",54,2,153562,4,0,0,0,"no 4-year degree"
"61661",54,46,128000,2,43,16,0,"4-year degree"
"61662",54,17,128000,2,36,10,0,"no 4-year degree"
"61663",54,24,34100,4,39,12,0,"no 4-year degree"
"61664",54,9,34100,4,0,0,0,"no 4-year degree"
"61665",54,3,34100,4,0,0,0,"no 4-year degree"
"61666",54,27,34100,4,39,12,0,"no 4-year degree"
"61667",54,76,1246837,6,39,12,0,"no 4-year degree"
"61668",54,50,1246837,6,39,12,0,"no 4-year degree"
"61669",54,42,1246837,6,39,12,0,"no 4-year degree"
"61670",54,40,1246837,6,39,12,0,"no 4-year degree"
"61671",54,24,1246837,6,39,12,0,"no 4-year degree"
"61672",54,5,1246837,6,0,0,0,"no 4-year degree"
"61673",54,41,167001,4,39,12,0,"no 4-year degree"
"61674",54,38,167001,4,43,16,0,"4-year degree"
"61675",54,9,167001,4,0,0,0,"no 4-year degree"
"61676",54,7,167001,4,0,0,0,"no 4-year degree"
"61677",54,29,37282,2,39,12,0,"no 4-year degree"
"61678",54,5,37282,2,0,0,0,"no 4-year degree"
"61679",54,42,187310,4,40,13,0,"no 4-year degree"
"61680",54,44,187310,4,43,16,0,"4-year degree"
"61681",54,20,187310,4,40,13,0,"no 4-year degree"
"61682",54,16,187310,4,36,10,0,"no 4-year degree"
"61683",54,48,60432,5,37,11,0,"no 4-year degree"
"61684",54,49,60432,5,39,12,0,"no 4-year degree"
"61685",54,10,60432,5,0,0,0,"no 4-year degree"
"61686",54,23,60432,5,39,12,0,"no 4-year degree"
"61687",54,1,60432,5,0,0,0,"no 4-year degree"
"61688",54,53,193500,5,43,16,0,"4-year degree"
"61689",54,51,193500,5,44,18,0,"4-year degree"
"61690",54,15,193500,5,35,9,0,"no 4-year degree"
"61691",54,14,193500,5,0,0,0,"no 4-year degree"
"61692",54,2,193500,5,0,0,0,"no 4-year degree"
"61693",54,42,71932,3,39,12,0,"no 4-year degree"
"61694",54,45,71932,3,43,16,0,"4-year degree"
"61695",54,15,71932,3,34,8,0,"no 4-year degree"
"61696",54,39,302217,4,44,18,0,"4-year degree"
"61697",54,40,302217,4,44,18,0,"4-year degree"
"61698",54,11,302217,4,0,0,0,"no 4-year degree"
"61699",54,9,302217,4,0,0,0,"no 4-year degree"
"61700",54,33,54600,4,43,16,0,"4-year degree"
"61701",54,12,54600,4,0,0,0,"no 4-year degree"
"61702",54,9,54600,4,0,0,0,"no 4-year degree"
"61703",54,31,54600,4,42,14,0,"no 4-year degree"
"61704",54,36,118906,4,42,14,0,"no 4-year degree"
"61705",54,39,118906,4,39,12,0,"no 4-year degree"
"61706",54,10,118906,4,0,0,0,"no 4-year degree"
"61707",54,4,118906,4,0,0,0,"no 4-year degree"
"61708",54,38,315011,5,43,16,0,"4-year degree"
"61709",54,40,315011,5,43,16,0,"4-year degree"
"61710",54,13,315011,5,0,0,0,"no 4-year degree"
"61711",54,11,315011,5,0,0,0,"no 4-year degree"
"61712",54,8,315011,5,0,0,0,"no 4-year degree"
"61713",54,46,160683,5,39,12,0,"no 4-year degree"
"61714",54,46,160683,5,39,12,0,"no 4-year degree"
"61715",54,19,160683,5,39,12,0,"no 4-year degree"
"61716",54,16,160683,5,37,11,0,"no 4-year degree"
"61717",54,11,160683,5,0,0,0,"no 4-year degree"
"61718",54,53,123120,4,39,12,0,"no 4-year degree"
"61719",54,42,123120,4,42,14,0,"no 4-year degree"
"61720",54,3,123120,4,0,0,0,"no 4-year degree"
"61721",54,3,123120,4,0,0,0,"no 4-year degree"
"61722",54,18,4200,2,39,12,0,"no 4-year degree"
"61723",54,1,4200,2,0,0,0,"no 4-year degree"
"61724",54,30,272,2,39,12,0,"no 4-year degree"
"61725",54,3,272,2,0,0,0,"no 4-year degree"
"61726",54,58,55900,1,40,13,250000,"no 4-year degree"
"61727",54,46,165879,4,39,12,250000,"no 4-year degree"
"61728",54,48,165879,4,43,16,250000,"4-year degree"
"61729",54,20,165879,4,40,13,250000,"no 4-year degree"
"61730",54,18,165879,4,37,11,250000,"no 4-year degree"
"61731",54,58,226000,2,40,13,250000,"no 4-year degree"
"61732",54,62,226000,2,39,12,250000,"no 4-year degree"
"61733",54,39,39000,1,39,12,250000,"no 4-year degree"
"61734",54,25,54053,3,39,12,250000,"no 4-year degree"
"61735",54,34,54053,3,39,12,250000,"no 4-year degree"
"61736",54,14,54053,3,0,0,250000,"no 4-year degree"
"61737",54,58,110022,2,39,12,250000,"no 4-year degree"
"61738",54,56,110022,2,39,12,250000,"no 4-year degree"
"61739",54,48,132820,4,40,13,250000,"no 4-year degree"
"61740",54,45,132820,4,44,18,250000,"4-year degree"
"61741",54,9,132820,4,0,0,250000,"no 4-year degree"
"61742",54,7,132820,4,0,0,250000,"no 4-year degree"
"61743",54,80,37718,2,39,12,250000,"no 4-year degree"
"61744",54,77,37718,2,39,12,250000,"no 4-year degree"
"61745",54,30,91168,3,42,14,250000,"no 4-year degree"
"61746",54,30,91168,3,40,13,250000,"no 4-year degree"
"61747",54,2,91168,3,0,0,250000,"no 4-year degree"
"61748",54,30,130000,6,39,12,250000,"no 4-year degree"
"61749",54,11,130000,6,0,0,250000,"no 4-year degree"
"61750",54,4,130000,6,0,0,250000,"no 4-year degree"
"61751",54,1,130000,6,0,0,250000,"no 4-year degree"
"61752",54,22,130000,6,39,12,250000,"no 4-year degree"
"61753",54,48,130000,6,39,12,250000,"no 4-year degree"
"61754",54,85,21048,1,39,12,250000,"no 4-year degree"
"61755",54,45,187246,2,40,13,250000,"no 4-year degree"
"61756",54,51,187246,2,40,13,250000,"no 4-year degree"
"61757",54,75,60923,2,43,16,250000,"4-year degree"
"61758",54,78,60923,2,39,12,250000,"no 4-year degree"
"61759",54,37,55010,5,40,13,250000,"no 4-year degree"
"61760",54,45,55010,5,40,13,250000,"no 4-year degree"
"61761",54,7,55010,5,0,0,250000,"no 4-year degree"
"61762",54,5,55010,5,0,0,250000,"no 4-year degree"
"61763",54,2,55010,5,0,0,250000,"no 4-year degree"
"61764",54,76,52636,2,43,16,250000,"4-year degree"
"61765",54,80,52636,2,39,12,250000,"no 4-year degree"
"61766",54,77,24600,1,39,12,250000,"no 4-year degree"
"61767",54,85,172835,1,40,13,250000,"no 4-year degree"
"61768",54,55,209849,2,43,16,250000,"4-year degree"
"61769",54,52,209849,2,42,14,250000,"no 4-year degree"
"61770",54,63,126607,4,41,14,250000,"no 4-year degree"
"61771",54,56,126607,4,40,13,250000,"no 4-year degree"
"61772",54,85,126607,4,39,12,250000,"no 4-year degree"
"61773",54,12,126607,4,0,0,250000,"no 4-year degree"
"61774",54,27,123101,4,39,12,250000,"no 4-year degree"
"61775",54,29,123101,4,39,12,250000,"no 4-year degree"
"61776",54,3,123101,4,0,0,250000,"no 4-year degree"
"61777",54,1,123101,4,0,0,250000,"no 4-year degree"
"61778",54,45,216215,3,40,13,250000,"no 4-year degree"
"61779",54,46,216215,3,39,12,250000,"no 4-year degree"
"61780",54,11,216215,3,0,0,250000,"no 4-year degree"
"61781",54,62,122515,2,39,12,250000,"no 4-year degree"
"61782",54,49,122515,2,44,18,250000,"4-year degree"
"61783",54,37,520,1,39,12,250000,"no 4-year degree"
"61784",54,61,28401,4,39,12,250000,"no 4-year degree"
"61785",54,53,28401,4,39,12,250000,"no 4-year degree"
"61786",54,21,28401,4,39,12,250000,"no 4-year degree"
"61787",54,10,28401,4,0,0,250000,"no 4-year degree"
"61788",54,29,163000,2,40,13,250000,"no 4-year degree"
"61789",54,36,163000,2,40,13,250000,"no 4-year degree"
"61790",54,75,81705,2,39,12,250000,"no 4-year degree"
"61791",54,66,81705,2,39,12,250000,"no 4-year degree"
"61792",54,85,49992,1,39,12,250000,"no 4-year degree"
"61793",54,65,31924,3,39,12,250000,"no 4-year degree"
"61794",54,65,31924,3,39,12,250000,"no 4-year degree"
"61795",54,27,31924,3,39,12,250000,"no 4-year degree"
"61796",54,46,164081,2,39,12,250000,"no 4-year degree"
"61797",54,50,164081,2,39,12,250000,"no 4-year degree"
"61798",54,60,251355,2,40,13,250000,"no 4-year degree"
"61799",54,72,251355,2,39,12,250000,"no 4-year degree"
"61800",54,24,85000,2,39,12,250000,"no 4-year degree"
"61801",54,21,85000,2,39,12,250000,"no 4-year degree"
"61802",54,70,34850,2,40,13,250000,"no 4-year degree"
"61803",54,73,34850,2,42,14,250000,"no 4-year degree"
"61804",54,58,37506,1,39,12,250000,"no 4-year degree"
"61805",54,51,3,1,40,13,250000,"no 4-year degree"
"61806",54,39,73004,2,43,16,250000,"4-year degree"
"61807",54,31,73004,2,39,12,250000,"no 4-year degree"
"61808",54,36,101200,4,41,14,250000,"no 4-year degree"
"61809",54,35,101200,4,43,16,250000,"4-year degree"
"61810",54,8,101200,4,0,0,250000,"no 4-year degree"
"61811",54,6,101200,4,0,0,250000,"no 4-year degree"
"61812",54,72,157426,2,42,14,250000,"no 4-year degree"
"61813",54,65,157426,2,39,12,250000,"no 4-year degree"
"61814",54,52,77813,4,39,12,250000,"no 4-year degree"
"61815",54,33,77813,4,39,12,250000,"no 4-year degree"
"61816",54,12,77813,4,0,0,250000,"no 4-year degree"
"61817",54,8,77813,4,0,0,250000,"no 4-year degree"
"61818",54,23,479015,7,43,16,250000,"4-year degree"
"61819",54,22,479015,7,40,13,250000,"no 4-year degree"
"61820",54,18,479015,7,40,13,250000,"no 4-year degree"
"61821",54,44,479015,7,42,14,250000,"no 4-year degree"
"61822",54,44,479015,7,43,16,250000,"4-year degree"
"61823",54,12,479015,7,0,0,250000,"no 4-year degree"
"61824",54,11,479015,7,0,0,250000,"no 4-year degree"
"61825",54,77,61982,3,34,8,250000,"no 4-year degree"
"61826",54,56,61982,3,39,12,250000,"no 4-year degree"
"61827",54,57,61982,3,39,12,250000,"no 4-year degree"
"61828",54,66,19940,1,39,12,250000,"no 4-year degree"
"61829",54,75,22178,1,42,14,250000,"no 4-year degree"
"61830",54,35,72085,4,39,12,250000,"no 4-year degree"
"61831",54,28,72085,4,35,9,250000,"no 4-year degree"
"61832",54,4,72085,4,0,0,250000,"no 4-year degree"
"61833",54,3,72085,4,0,0,250000,"no 4-year degree"
"61834",54,36,31500,1,40,13,250000,"no 4-year degree"
"61835",54,46,65995,6,39,12,250000,"no 4-year degree"
"61836",54,29,65995,6,39,12,250000,"no 4-year degree"
"61837",54,12,65995,6,0,0,250000,"no 4-year degree"
"61838",54,11,65995,6,0,0,250000,"no 4-year degree"
"61839",54,5,65995,6,0,0,250000,"no 4-year degree"
"61840",54,1,65995,6,0,0,250000,"no 4-year degree"
"61841",54,64,220832,6,39,12,250000,"no 4-year degree"
"61842",54,58,220832,6,36,10,250000,"no 4-year degree"
"61843",54,31,220832,6,37,11,250000,"no 4-year degree"
"61844",54,32,220832,6,37,11,250000,"no 4-year degree"
"61845",54,34,220832,6,37,11,250000,"no 4-year degree"
"61846",54,11,220832,6,0,0,250000,"no 4-year degree"
"61847",54,42,29000,2,36,10,250000,"no 4-year degree"
"61848",54,63,29000,2,34,8,250000,"no 4-year degree"
"61849",54,35,41876,2,41,14,250000,"no 4-year degree"
"61850",54,1,41876,2,0,0,250000,"no 4-year degree"
"61851",54,34,102406,4,44,18,250000,"4-year degree"
"61852",54,37,102406,4,39,12,250000,"no 4-year degree"
"61853",54,9,102406,4,0,0,250000,"no 4-year degree"
"61854",54,7,102406,4,0,0,250000,"no 4-year degree"
"61855",54,49,171501,4,40,13,250000,"no 4-year degree"
"61856",54,58,171501,4,40,13,250000,"no 4-year degree"
"61857",54,24,171501,4,39,12,250000,"no 4-year degree"
"61858",54,21,171501,4,40,13,250000,"no 4-year degree"
"61859",54,60,60982,3,40,13,250000,"no 4-year degree"
"61860",54,65,60982,3,35,9,250000,"no 4-year degree"
"61861",54,80,60982,3,39,12,250000,"no 4-year degree"
"61862",54,29,78555,2,40,13,250000,"no 4-year degree"
"61863",54,24,78555,2,40,13,250000,"no 4-year degree"
"61864",54,58,215335,2,42,14,250000,"no 4-year degree"
"61865",54,57,215335,2,40,13,250000,"no 4-year degree"
"61866",54,31,189463,2,42,14,250000,"no 4-year degree"
"61867",54,38,189463,2,44,18,250000,"4-year degree"
"61868",54,43,157829,6,42,14,250000,"no 4-year degree"
"61869",54,37,157829,6,42,14,250000,"no 4-year degree"
"61870",54,16,157829,6,36,10,250000,"no 4-year degree"
"61871",54,12,157829,6,0,0,250000,"no 4-year degree"
"61872",54,11,157829,6,0,0,250000,"no 4-year degree"
"61873",54,0,157829,6,0,0,250000,"no 4-year degree"
"61874",54,61,11382,1,33,6,250000,"no 4-year degree"
"61875",54,64,12000,2,37,11,250000,"no 4-year degree"
"61876",54,20,12000,2,39,12,250000,"no 4-year degree"
"61877",54,25,102500,2,43,16,250000,"4-year degree"
"61878",54,25,102500,2,43,16,250000,"4-year degree"
"61879",54,37,252923,7,43,16,250000,"4-year degree"
"61880",54,37,252923,7,42,14,250000,"no 4-year degree"
"61881",54,13,252923,7,0,0,250000,"no 4-year degree"
"61882",54,10,252923,7,0,0,250000,"no 4-year degree"
"61883",54,8,252923,7,0,0,250000,"no 4-year degree"
"61884",54,64,252923,7,39,12,250000,"no 4-year degree"
"61885",54,62,252923,7,39,12,250000,"no 4-year degree"
"61886",54,52,32202,3,35,9,250000,"no 4-year degree"
"61887",54,54,32202,3,33,6,250000,"no 4-year degree"
"61888",54,19,32202,3,36,10,250000,"no 4-year degree"
"61889",54,53,132034,2,44,18,250000,"4-year degree"
"61890",54,55,132034,2,39,12,250000,"no 4-year degree"
"61891",54,42,246744,4,40,13,250000,"no 4-year degree"
"61892",54,54,246744,4,39,12,250000,"no 4-year degree"
"61893",54,24,246744,4,39,12,250000,"no 4-year degree"
"61894",54,63,246744,4,39,12,250000,"no 4-year degree"
"61895",54,40,36002,4,39,12,250000,"no 4-year degree"
"61896",54,17,36002,4,36,10,250000,"no 4-year degree"
"61897",54,15,36002,4,34,8,250000,"no 4-year degree"
"61898",54,38,36002,4,39,12,250000,"no 4-year degree"
"61899",54,30,316949,7,39,12,250000,"no 4-year degree"
"61900",54,24,316949,7,39,12,250000,"no 4-year degree"
"61901",54,12,316949,7,0,0,250000,"no 4-year degree"
"61902",54,3,316949,7,0,0,250000,"no 4-year degree"
"61903",54,2,316949,7,0,0,250000,"no 4-year degree"
"61904",54,54,316949,7,35,9,250000,"no 4-year degree"
"61905",54,51,316949,7,39,12,250000,"no 4-year degree"
"61906",54,28,166425,3,39,12,250000,"no 4-year degree"
"61907",54,28,166425,3,39,12,250000,"no 4-year degree"
"61908",54,26,166425,3,39,12,250000,"no 4-year degree"
"61909",54,42,24050,1,39,12,250000,"no 4-year degree"
"61910",54,41,165343,6,39,12,250000,"no 4-year degree"
"61911",54,53,165343,6,43,16,250000,"4-year degree"
"61912",54,14,165343,6,0,0,250000,"no 4-year degree"
"61913",54,13,165343,6,0,0,250000,"no 4-year degree"
"61914",54,7,165343,6,0,0,250000,"no 4-year degree"
"61915",54,3,165343,6,0,0,250000,"no 4-year degree"
"61916",54,24,35518,2,41,14,250000,"no 4-year degree"
"61917",54,5,35518,2,0,0,250000,"no 4-year degree"
"61918",54,33,38003,3,40,13,250000,"no 4-year degree"
"61919",54,14,38003,3,0,0,250000,"no 4-year degree"
"61920",54,0,38003,3,0,0,250000,"no 4-year degree"
"61921",54,25,123206,4,39,12,250000,"no 4-year degree"
"61922",54,74,123206,4,39,12,250000,"no 4-year degree"
"61923",54,56,123206,4,39,12,250000,"no 4-year degree"
"61924",54,48,123206,4,39,12,250000,"no 4-year degree"
"61925",54,69,135893,6,42,14,250000,"no 4-year degree"
"61926",54,40,135893,6,39,12,250000,"no 4-year degree"
"61927",54,27,135893,6,39,12,250000,"no 4-year degree"
"61928",54,8,135893,6,0,0,250000,"no 4-year degree"
"61929",54,6,135893,6,0,0,250000,"no 4-year degree"
"61930",54,4,135893,6,0,0,250000,"no 4-year degree"
"61931",54,77,61740,2,39,12,250000,"no 4-year degree"
"61932",54,70,61740,2,37,11,250000,"no 4-year degree"
"61933",54,54,115000,3,43,16,250000,"4-year degree"
"61934",54,49,115000,3,39,12,250000,"no 4-year degree"
"61935",54,21,115000,3,39,12,250000,"no 4-year degree"
"61936",54,39,80000,7,40,13,250000,"no 4-year degree"
"61937",54,35,80000,7,40,13,250000,"no 4-year degree"
"61938",54,13,80000,7,0,0,250000,"no 4-year degree"
"61939",54,11,80000,7,0,0,250000,"no 4-year degree"
"61940",54,9,80000,7,0,0,250000,"no 4-year degree"
"61941",54,7,80000,7,0,0,250000,"no 4-year degree"
"61942",54,4,80000,7,0,0,250000,"no 4-year degree"
"61943",54,30,115714,5,40,13,250000,"no 4-year degree"
"61944",54,31,115714,5,39,12,250000,"no 4-year degree"
"61945",54,11,115714,5,0,0,250000,"no 4-year degree"
"61946",54,9,115714,5,0,0,250000,"no 4-year degree"
"61947",54,5,115714,5,0,0,250000,"no 4-year degree"
"61948",54,42,24900,2,39,12,250000,"no 4-year degree"
"61949",54,16,24900,2,35,9,250000,"no 4-year degree"
"61950",54,53,29450,6,40,13,250000,"no 4-year degree"
"61951",54,24,29450,6,37,11,250000,"no 4-year degree"
"61952",54,18,29450,6,39,12,250000,"no 4-year degree"
"61953",54,41,29450,6,40,13,250000,"no 4-year degree"
"61954",54,22,29450,6,39,12,250000,"no 4-year degree"
"61955",54,18,29450,6,37,11,250000,"no 4-year degree"
"61956",54,29,95854,4,43,16,250000,"4-year degree"
"61957",54,32,95854,4,39,12,250000,"no 4-year degree"
"61958",54,2,95854,4,0,0,250000,"no 4-year degree"
"61959",54,0,95854,4,0,0,250000,"no 4-year degree"
"61960",54,31,114900,5,40,13,250000,"no 4-year degree"
"61961",54,34,114900,5,39,12,250000,"no 4-year degree"
"61962",54,7,114900,5,0,0,250000,"no 4-year degree"
"61963",54,5,114900,5,0,0,250000,"no 4-year degree"
"61964",54,5,114900,5,0,0,250000,"no 4-year degree"
"61965",54,45,100153,2,44,18,250000,"4-year degree"
"61966",54,8,100153,2,0,0,250000,"no 4-year degree"
"61967",54,61,30800,4,40,13,250000,"no 4-year degree"
"61968",54,56,30800,4,39,12,250000,"no 4-year degree"
"61969",54,21,30800,4,40,13,250000,"no 4-year degree"
"61970",54,15,30800,4,36,10,250000,"no 4-year degree"
"61971",54,75,64200,1,44,18,250000,"4-year degree"
"61972",54,46,59916,2,39,12,250000,"no 4-year degree"
"61973",54,16,59916,2,35,9,250000,"no 4-year degree"
"61974",54,53,30400,2,42,14,250000,"no 4-year degree"
"61975",54,15,30400,2,34,8,250000,"no 4-year degree"
"61976",54,40,97202,4,39,12,250000,"no 4-year degree"
"61977",54,37,97202,4,42,14,250000,"no 4-year degree"
"61978",54,7,97202,4,0,0,250000,"no 4-year degree"
"61979",54,0,97202,4,0,0,250000,"no 4-year degree"
"61980",54,44,85000,5,39,12,250000,"no 4-year degree"
"61981",54,33,85000,5,43,16,250000,"4-year degree"
"61982",54,8,85000,5,0,0,250000,"no 4-year degree"
"61983",54,4,85000,5,0,0,250000,"no 4-year degree"
"61984",54,2,85000,5,0,0,250000,"no 4-year degree"
"61985",54,38,185534,7,39,12,250000,"no 4-year degree"
"61986",54,42,185534,7,38,11,250000,"no 4-year degree"
"61987",54,20,185534,7,39,12,250000,"no 4-year degree"
"61988",54,18,185534,7,37,11,250000,"no 4-year degree"
"61989",54,16,185534,7,35,9,250000,"no 4-year degree"
"61990",54,14,185534,7,0,0,250000,"no 4-year degree"
"61991",54,13,185534,7,0,0,250000,"no 4-year degree"
"61992",54,48,116563,5,42,14,250000,"no 4-year degree"
"61993",54,22,116563,5,39,12,250000,"no 4-year degree"
"61994",54,9,116563,5,0,0,250000,"no 4-year degree"
"61995",54,67,116563,5,39,12,250000,"no 4-year degree"
"61996",54,38,116563,5,39,12,250000,"no 4-year degree"
"61997",54,50,117072,3,36,10,250000,"no 4-year degree"
"61998",54,41,117072,3,39,12,250000,"no 4-year degree"
"61999",54,17,117072,3,37,11,250000,"no 4-year degree"
"62000",54,46,100205,3,42,14,250000,"no 4-year degree"
"62001",54,50,100205,3,41,14,250000,"no 4-year degree"
"62002",54,9,100205,3,0,0,250000,"no 4-year degree"
"62003",54,40,109980,4,43,16,250000,"4-year degree"
"62004",54,43,109980,4,42,14,250000,"no 4-year degree"
"62005",54,13,109980,4,0,0,250000,"no 4-year degree"
"62006",54,16,109980,4,36,10,250000,"no 4-year degree"
"62007",54,35,77040,5,42,14,250000,"no 4-year degree"
"62008",54,32,77040,5,39,12,250000,"no 4-year degree"
"62009",54,11,77040,5,0,0,250000,"no 4-year degree"
"62010",54,10,77040,5,0,0,250000,"no 4-year degree"
"62011",54,9,77040,5,0,0,250000,"no 4-year degree"
"62012",54,31,0,4,39,12,250000,"no 4-year degree"
"62013",54,12,0,4,0,0,250000,"no 4-year degree"
"62014",54,0,0,4,0,0,250000,"no 4-year degree"
"62015",54,0,0,4,0,0,250000,"no 4-year degree"
